slice,combo_kind,combo_size,combo,n,mean_surplus,median_surplus,bust_or_major_underperform_rate,underperform_rate,positive_surplus_rate,big_overperform_rate,mean_surplus_delta_vs_baseline,bust_rate_delta_vs_baseline,big_overperform_rate_delta_vs_baseline,example_players
PIE top15,positive,2,shooting + intel_consensus,15,-0.001884632999568727,0.0008454170941929,0.0,0.4666666666666667,0.5333333333333333,0.0,-0.005191874240646292,0.0,0.0,Donovan Mitchell | Kyle Anderson | Jonas Valančiūnas | CJ McCollum | Rodney Hood
PIE top15,positive,2,creation_handle + finishing_touch,76,0.0020734161220053657,0.0009672269640323,0.0,0.4868421052631579,0.5131578947368421,0.0,-0.0012338251190721987,0.0,0.0,Joel Embiid | Kawhi Leonard | DeMarcus Cousins | Andre Drummond | Karl-Anthony Towns
PIE top15,positive,2,creation_handle + athleticism_tools,113,0.00218162585801084,0.0020293868391951,0.0,0.46017699115044247,0.5398230088495575,0.0,-0.0011256153830667246,0.0,0.0,Joel Embiid | Luka Dončić | Kawhi Leonard | Tyrese Haliburton | Trae Young
PIE top15,positive,2,creation_handle + upside_tools,60,1.837827313913803e-05,-0.00117376583077585,0.0,0.5166666666666667,0.48333333333333334,0.0,-0.0032888629679384265,0.0,0.0,Joel Embiid | Tyrese Haliburton | DeMarcus Cousins | Andre Drummond | Karl-Anthony Towns
PIE top15,positive,2,creation_handle + defense,95,0.0031016677761687,0.0020293868391951,0.0,0.4631578947368421,0.5368421052631579,0.0,-0.00020557346490886457,0.0,0.0,Joel Embiid | Luka Dončić | Kawhi Leonard | Tyrese Haliburton | Trae Young
PIE top15,positive,2,creation_handle + motor_competitiveness,94,0.003967192360283831,0.00320999440735385,0.0,0.43617021276595747,0.5638297872340425,0.0,0.0006599511192062666,0.0,0.0,Joel Embiid | Luka Dončić | Kawhi Leonard | Trae Young | DeMarcus Cousins
PIE top15,positive,2,creation_handle + size_frame,96,0.0027169249530629804,0.0027542077213649997,0.0,0.4479166666666667,0.5520833333333334,0.0,-0.000590316288014584,0.0,0.0,Joel Embiid | Luka Dončić | Tyrese Haliburton | Trae Young | DeMarcus Cousins
PIE top15,positive,2,creation_handle + production_stats,100,0.0023823864024137475,0.00264214765911725,0.0,0.44,0.56,0.0,-0.0009248548386638169,0.0,0.0,Joel Embiid | Luka Dončić | Tyrese Haliburton | Trae Young | DeMarcus Cousins
PIE top15,positive,2,finishing_touch + athleticism_tools,121,0.004579195258283027,0.0050860249415261,0.0,0.4380165289256198,0.5619834710743802,0.0,0.0012719540172054628,0.0,0.0,Joel Embiid | Jalen Duren | Kawhi Leonard | Alperen Sengun | John Collins
PIE top15,positive,2,finishing_touch + upside_tools,70,0.005743095369466281,0.0049028440187447505,0.0,0.42857142857142855,0.5714285714285714,0.0,0.002435854128388716,0.0,0.0,Joel Embiid | DeMarcus Cousins | Anthony Davis | Andre Drummond | Karl-Anthony Towns
PIE top15,positive,2,finishing_touch + defense,108,0.005341755336417791,0.0054405812156087,0.0,0.4351851851851852,0.5648148148148148,0.0,0.002034514095340227,0.0,0.0,Joel Embiid | Jalen Duren | Kawhi Leonard | Alperen Sengun | John Collins
PIE top15,positive,2,finishing_touch + motor_competitiveness,105,0.004315471113896499,0.0050860249415261,0.0,0.42857142857142855,0.5714285714285714,0.0,0.001008229872818935,0.0,0.0,Joel Embiid | Kawhi Leonard | John Collins | DeMarcus Cousins | Anthony Davis
PIE top15,positive,2,finishing_touch + size_frame,101,0.00422586712474807,0.0052658836875371,0.0,0.42574257425742573,0.5742574257425742,0.0,0.0009186258836705054,0.0,0.0,Joel Embiid | Jalen Duren | DeMarcus Cousins | Anthony Davis | Andre Drummond
PIE top15,positive,2,finishing_touch + production_stats,106,0.004685883819004314,0.0054405812156087,0.0,0.41509433962264153,0.5849056603773585,0.0,0.0013786425779267497,0.0,0.0,Joel Embiid | Jalen Duren | Alperen Sengun | John Collins | DeMarcus Cousins
PIE top15,positive,2,athleticism_tools + upside_tools,107,0.0017314965889385083,0.0020293868391951,0.0,0.48598130841121495,0.514018691588785,0.0,-0.001575744652139056,0.0,0.0,Joel Embiid | Tyrese Haliburton | DeMarcus Cousins | Anthony Davis | Andre Drummond
PIE top15,positive,2,athleticism_tools + defense,172,0.003604736771260804,0.00296908613483055,0.0,0.45930232558139533,0.5406976744186046,0.0,0.0002974955301832394,0.0,0.0,Joel Embiid | Luka Dončić | Jalen Duren | Kawhi Leonard | Alperen Sengun
PIE top15,positive,2,athleticism_tools + motor_competitiveness,160,0.00379410264551824,0.00391630662709665,0.0,0.43125,0.56875,0.0,0.0004868614044406757,0.0,0.0,Joel Embiid | Luka Dončić | Kawhi Leonard | Trae Young | John Collins
PIE top15,positive,2,athleticism_tools + size_frame,155,0.0031297457642591496,0.0041893281183726,0.0,0.43870967741935485,0.5612903225806452,0.0,-0.00017749547681841478,0.0,0.0,Joel Embiid | Luka Dončić | Jalen Duren | Tyrese Haliburton | Trae Young
PIE top15,positive,2,athleticism_tools + production_stats,171,0.004514603692105513,0.0041893281183726,0.0,0.4152046783625731,0.5847953216374269,0.0,0.001207362451027949,0.0,0.0,Joel Embiid | Luka Dončić | Jalen Duren | Alperen Sengun | Tyrese Haliburton
PIE top15,positive,2,athleticism_tools + intel_consensus,16,-0.0016210820445417,0.0009672269640323,0.0,0.4375,0.5625,0.0,-0.004928323285619264,0.0,0.0,Donovan Mitchell | Kyle Anderson | Jonas Valančiūnas | CJ McCollum | Rodney Hood
PIE top15,positive,2,upside_tools + defense,95,0.0018655004885203231,0.0008454170941929,0.0,0.49473684210526314,0.5052631578947369,0.0,-0.0014417407525572413,0.0,0.0,Joel Embiid | Tyrese Haliburton | DeMarcus Cousins | Anthony Davis | Andre Drummond
PIE top15,positive,2,upside_tools + motor_competitiveness,91,0.0024031372855531823,0.0034302089778811,0.0,0.45054945054945056,0.5494505494505495,0.0,-0.0009041039555243821,0.0,0.0,Joel Embiid | DeMarcus Cousins | Anthony Davis | Andre Drummond | Karl-Anthony Towns
PIE top15,positive,2,upside_tools + size_frame,89,0.0011468108715602368,0.0008454170941929,0.0,0.4943820224719101,0.5056179775280899,0.0,-0.002160430369517328,0.0,0.0,Joel Embiid | Tyrese Haliburton | DeMarcus Cousins | Anthony Davis | Andre Drummond
PIE top15,positive,2,upside_tools + production_stats,94,0.00256229512696557,0.00296908613483055,0.0,0.4574468085106383,0.5425531914893617,0.0,-0.0007449461141119944,0.0,0.0,Joel Embiid | Tyrese Haliburton | DeMarcus Cousins | Anthony Davis | Karl-Anthony Towns
PIE top15,positive,2,defense + motor_competitiveness,142,0.0033588266715595004,0.00242007278632185,0.0,0.45774647887323944,0.5422535211267606,0.0,5.158543048193595e-05,0.0,0.0,Joel Embiid | Luka Dončić | Kawhi Leonard | Trae Young | John Collins
PIE top15,positive,2,defense + size_frame,140,0.00310630332167442,0.0029056054421993,0.0,0.45714285714285713,0.5428571428571428,0.0,-0.00020093791940314432,0.0,0.0,Joel Embiid | Luka Dončić | Jalen Duren | Tyrese Haliburton | Trae Young
PIE top15,positive,2,defense + production_stats,149,0.00439661899122338,0.0039059883475023,0.0,0.436241610738255,0.5637583892617449,0.0,0.0010893777501458156,0.0,0.0,Joel Embiid | Luka Dončić | Jalen Duren | Alperen Sengun | Tyrese Haliburton
PIE top15,positive,2,defense + intel_consensus,14,0.0005915533938444356,0.00150430337608265,0.0,0.42857142857142855,0.5714285714285714,0.0,-0.0027156878472331288,0.0,0.0,Donovan Mitchell | Kyle Anderson | Jonas Valančiūnas | CJ McCollum | Rodney Hood
PIE top15,positive,2,motor_competitiveness + size_frame,129,0.0033391490641303733,0.0047196630959634,0.0,0.4263565891472868,0.5736434108527132,0.0,3.190782305280892e-05,0.0,0.0,Joel Embiid | Luka Dončić | Trae Young | DeMarcus Cousins | Anthony Davis
PIE top15,positive,2,motor_competitiveness + production_stats,143,0.004198675223076144,0.0047196630959634,0.0,0.4125874125874126,0.5874125874125874,0.0,0.0008914339819985797,0.0,0.0,Joel Embiid | Luka Dončić | Trae Young | John Collins | DeMarcus Cousins
PIE top15,positive,2,motor_competitiveness + intel_consensus,14,-0.0040444238257578,-0.00055131931382095,0.0,0.5,0.5,0.0,-0.007351665066835364,0.0,0.0,Donovan Mitchell | Jonas Valančiūnas | CJ McCollum | Aaron Gordon | Jaren Jackson Jr.
PIE top15,positive,2,size_frame + production_stats,138,0.004415336958513846,0.0054405812156087,0.0,0.4057971014492754,0.5942028985507246,0.0,0.0011080957174362817,0.0,0.0,Joel Embiid | Luka Dončić | Jalen Duren | Tyrese Haliburton | Trae Young
PIE top15,positive,2,size_frame + intel_consensus,15,-0.0031881088528526464,0.0008454170941929,0.0,0.4666666666666667,0.5333333333333333,0.0,-0.006495350093930211,0.0,0.0,Donovan Mitchell | Kyle Anderson | Jonas Valančiūnas | Rodney Hood | Aaron Gordon
PIE top15,positive,2,production_stats + intel_consensus,15,-0.0009204891617488,0.0010890368338717,0.0,0.4,0.6,0.0,-0.004227730402826364,0.0,0.0,Donovan Mitchell | Kyle Anderson | Jonas Valančiūnas | CJ McCollum | Rodney Hood
PIE top30,positive,2,feel_iq_passing + shooting,316,0.002166926781246996,0.003454618790708,0.0,0.4430379746835443,0.5569620253164557,0.0,-0.0008810788620510937,0.0,0.0,Joel Embiid | Luka Dončić | Montrezl Harrell | Isaiah Hartenstein | Bol Bol
PIE top30,positive,2,feel_iq_passing + creation_handle,178,0.004362697282515146,0.00413054578265265,0.0,0.42696629213483145,0.5730337078651685,0.0,0.0013146916392170567,0.0,0.0,Joel Embiid | Luka Dončić | Montrezl Harrell | Isaiah Hartenstein | Bol Bol
PIE top30,positive,2,feel_iq_passing + finishing_touch,191,0.006245690836036247,0.0087905233456557,0.0,0.3769633507853403,0.6230366492146597,0.0,0.0031976851927381575,0.0,0.0,Joel Embiid | Mark Williams | Montrezl Harrell | Isaiah Hartenstein | Bol Bol
PIE top30,positive,2,feel_iq_passing + athleticism_tools,327,0.0031963970902228194,0.0039205877312656,0.0,0.42813455657492355,0.5718654434250765,0.0,0.00014839144692472975,0.0,0.0,Joel Embiid | Luka Dončić | Mark Williams | Montrezl Harrell | Isaiah Hartenstein
PIE top30,positive,2,feel_iq_passing + upside_tools,163,0.0055255676987776515,0.0047196630959634,0.0,0.4233128834355828,0.5766871165644172,0.0,0.002477562055479562,0.0,0.0,Joel Embiid | Montrezl Harrell | Isaiah Hartenstein | Bol Bol | Robert Williams III
PIE top30,positive,2,feel_iq_passing + defense,278,0.002934874491185633,0.00403780350019535,0.0,0.42805755395683454,0.5719424460431655,0.0,-0.00011313115211245657,0.0,0.0,Joel Embiid | Luka Dončić | Mark Williams | Montrezl Harrell | Isaiah Hartenstein
PIE top30,positive,2,feel_iq_passing + motor_competitiveness,254,0.0038335166393582637,0.0042691970803750996,0.0,0.41732283464566927,0.5826771653543307,0.0,0.0007855109960601741,0.0,0.0,Joel Embiid | Luka Dončić | Mark Williams | Montrezl Harrell | Isaiah Hartenstein
PIE top30,positive,2,feel_iq_passing + size_frame,249,0.002626608832898847,0.0047196630959634,0.0,0.41365461847389556,0.5863453815261044,0.0,-0.0004213968103992426,0.0,0.0,Joel Embiid | Luka Dončić | Mark Williams | Montrezl Harrell | Isaiah Hartenstein
PIE top30,positive,2,feel_iq_passing + production_stats,271,0.00585176502610728,0.0058181917136046,0.0,0.3874538745387454,0.6125461254612546,0.0,0.00280375938280919,0.0,0.0,Joel Embiid | Luka Dončić | Mark Williams | Montrezl Harrell | Isaiah Hartenstein
PIE top30,positive,2,feel_iq_passing + risk_uncertainty,14,-0.009213385813628624,-0.0009710212035495,0.0,0.5,0.5,0.0,-0.012261391456926713,0.0,0.0,Montrezl Harrell | Ja Morant | Ante Zizic | Obi Toppin | Klay Thompson
PIE top30,positive,2,feel_iq_passing + intel_consensus,20,0.003970381537638571,0.00265452966896665,0.0,0.3,0.7,0.0,0.0009223758943404815,0.0,0.0,Jusuf Nurkić | Dennis Schröder | Kyle Anderson | Jonas Valančiūnas | CJ McCollum
PIE top30,positive,2,feel_iq_passing + other,12,-0.0014592882648706087,0.0006717025782258,0.0,0.5,0.5,0.0,-0.004507293908168698,0.0,0.0,Will Barton | Bruno Fernando | Skal Labissiere | Elfrid Payton | Shabazz Muhammad
PIE top30,positive,2,shooting + creation_handle,199,0.0022865652692781887,0.0020293868391951,0.0,0.4623115577889447,0.5376884422110553,0.0,-0.0007614403740199009,0.0,0.0,Joel Embiid | Luka Dončić | Montrezl Harrell | Isaiah Hartenstein | Bol Bol
PIE top30,positive,2,shooting + finishing_touch,224,0.004325804194024318,0.00571673522864245,0.0,0.42857142857142855,0.5714285714285714,0.0,0.0012777985507262286,0.0,0.0,Joel Embiid | Rudy Gobert | Bam Adebayo | Montrezl Harrell | Isaiah Hartenstein
PIE top30,positive,2,shooting + athleticism_tools,392,0.00183082700446299,0.00209628824858375,0.0,0.4719387755102041,0.5280612244897959,0.0,-0.0012171786388350996,0.0,0.0,Joel Embiid | Luka Dončić | Rudy Gobert | Bam Adebayo | Montrezl Harrell
PIE top30,positive,2,shooting + upside_tools,198,0.0030167945532396925,0.0013182806406231,0.0,0.4898989898989899,0.51010101010101,0.0,-3.121109005839711e-05,0.0,0.0,Joel Embiid | Rudy Gobert | Bam Adebayo | Montrezl Harrell | Isaiah Hartenstein
PIE top30,positive,2,shooting + defense,324,0.001696562142155276,0.0022242163663032,0.0,0.4691358024691358,0.5308641975308642,0.0,-0.0013514435011428136,0.0,0.0,Joel Embiid | Luka Dončić | Rudy Gobert | Bam Adebayo | Montrezl Harrell
PIE top30,positive,2,shooting + motor_competitiveness,294,0.00241962694223113,0.0027424201744248,0.0,0.4557823129251701,0.54421768707483,0.0,-0.0006283787010669594,0.0,0.0,Joel Embiid | Luka Dončić | Rudy Gobert | Bam Adebayo | Montrezl Harrell
PIE top30,positive,2,shooting + size_frame,296,0.0019463658285057027,0.0032561979567939502,0.0,0.44932432432432434,0.5506756756756757,0.0,-0.001101639814792387,0.0,0.0,Joel Embiid | Luka Dončić | Rudy Gobert | Bam Adebayo | Montrezl Harrell
PIE top30,positive,2,shooting + production_stats,318,0.004232856581298064,0.00403780350019535,0.0,0.4308176100628931,0.5691823899371069,0.0,0.001184850937999974,0.0,0.0,Joel Embiid | Luka Dončić | Bam Adebayo | Montrezl Harrell | Isaiah Hartenstein
PIE top30,positive,2,shooting + risk_uncertainty,16,-0.010873300579463376,-0.00481658884023405,0.0,0.625,0.375,0.0,-0.013921306222761465,0.0,0.0,Montrezl Harrell | Ja Morant | Obi Toppin | Klay Thompson | Kyrie Irving
PIE top30,positive,2,shooting + intel_consensus,23,0.0030392690138525166,0.0021631896579724,0.0,0.34782608695652173,0.6521739130434783,0.0,-8.736629445572994e-06,0.0,0.0,Jusuf Nurkić | Donovan Mitchell | Dennis Schröder | Kyle Anderson | Jonas Valančiūnas
PIE top30,positive,2,shooting + other,14,-0.00031746458765446523,0.00161278556649865,0.0,0.42857142857142855,0.5714285714285714,0.0,-0.003365470230952555,0.0,0.0,Will Barton | Bruno Fernando | Skal Labissiere | Elfrid Payton | Shabazz Muhammad
PIE top30,positive,2,creation_handle + finishing_touch,130,0.005042598409368639,0.0038128552810646,0.0,0.43846153846153846,0.5615384615384615,0.0,0.0019945927660705498,0.0,0.0,Joel Embiid | Montrezl Harrell | Isaiah Hartenstein | Bol Bol | Kawhi Leonard
PIE top30,positive,2,creation_handle + athleticism_tools,202,0.002705972537042088,0.00264214765911725,0.0,0.45544554455445546,0.5445544554455446,0.0,-0.00034203310625600166,0.0,0.0,Joel Embiid | Luka Dončić | Montrezl Harrell | Isaiah Hartenstein | Bol Bol
PIE top30,positive,2,creation_handle + upside_tools,104,0.003340309883124552,0.00036108461012765,0.0,0.5,0.5,0.0,0.00029230423982646225,0.0,0.0,Joel Embiid | Montrezl Harrell | Isaiah Hartenstein | Bol Bol | Jordan Clarkson
PIE top30,positive,2,creation_handle + defense,170,0.003594295688080722,0.0033727068040508,0.0,0.45294117647058824,0.5470588235294118,0.0,0.0005462900447826325,0.0,0.0,Joel Embiid | Luka Dončić | Montrezl Harrell | Isaiah Hartenstein | Bol Bol
PIE top30,positive,2,creation_handle + motor_competitiveness,159,0.0038432317872105887,0.00250796329178,0.0,0.44654088050314467,0.5534591194968553,0.0,0.0007952261439124991,0.0,0.0,Joel Embiid | Luka Dončić | Montrezl Harrell | Isaiah Hartenstein | Bol Bol
PIE top30,positive,2,creation_handle + size_frame,161,0.0030211312475038332,0.0034790286035349,0.0,0.43478260869565216,0.5652173913043478,0.0,-2.6874395794256392e-05,0.0,0.0,Joel Embiid | Luka Dončić | Montrezl Harrell | Isaiah Hartenstein | Bol Bol
PIE top30,positive,2,creation_handle + production_stats,171,0.0037197614739482234,0.0043490660423776,0.0,0.4152046783625731,0.5847953216374269,0.0,0.0006717558306501338,0.0,0.0,Joel Embiid | Luka Dončić | Montrezl Harrell | Isaiah Hartenstein | Bol Bol
PIE top30,positive,2,creation_handle + intel_consensus,14,-0.0004152339688904936,0.0011426105638369499,0.0,0.35714285714285715,0.6428571428571429,0.0,-0.003463239612188583,0.0,0.0,Dennis Schröder | Kyle Anderson | CJ McCollum | Dario Saric | Rodney Hood
PIE top30,positive,2,finishing_touch + athleticism_tools,236,0.005637177007790506,0.00695576788435965,0.0,0.4110169491525424,0.5889830508474576,0.0,0.0025891713644924166,0.0,0.0,Joel Embiid | Rudy Gobert | Mark Williams | Bam Adebayo | Montrezl Harrell
PIE top30,positive,2,finishing_touch + upside_tools,131,0.008993068458158678,0.0067931295950872,0.0,0.40458015267175573,0.5954198473282443,0.0,0.005945062814860588,0.0,0.0,Joel Embiid | Rudy Gobert | Bam Adebayo | Montrezl Harrell | Isaiah Hartenstein
PIE top30,positive,2,finishing_touch + defense,207,0.005893272314397272,0.0074170023338441,0.0,0.4057971014492754,0.5942028985507246,0.0,0.0028452666710991822,0.0,0.0,Joel Embiid | Rudy Gobert | Mark Williams | Bam Adebayo | Montrezl Harrell
PIE top30,positive,2,finishing_touch + motor_competitiveness,193,0.005424529155627939,0.0068593903759126,0.0,0.40414507772020725,0.5958549222797928,0.0,0.0023765235123298497,0.0,0.0,Joel Embiid | Rudy Gobert | Mark Williams | Bam Adebayo | Montrezl Harrell
PIE top30,positive,2,finishing_touch + size_frame,193,0.005564664312356158,0.0074170023338441,0.0,0.38860103626943004,0.6113989637305699,0.0,0.0025166586690580682,0.0,0.0,Joel Embiid | Rudy Gobert | Mark Williams | Bam Adebayo | Montrezl Harrell
PIE top30,positive,2,finishing_touch + production_stats,197,0.008122688123939887,0.0081903387475339,0.0,0.38071065989847713,0.6192893401015228,0.0,0.005074682480641798,0.0,0.0,Joel Embiid | Mark Williams | Bam Adebayo | Montrezl Harrell | Isaiah Hartenstein
PIE top30,positive,2,athleticism_tools + upside_tools,208,0.00459996803920224,0.0023355764748762,0.0,0.47596153846153844,0.5240384615384616,0.0,0.0015519623959041502,0.0,0.0,Hassan Whiteside | Joel Embiid | Rudy Gobert | Bam Adebayo | Montrezl Harrell
PIE top30,positive,2,athleticism_tools + defense,344,0.0031067757863052583,0.003454618790708,0.0,0.45348837209302323,0.5465116279069767,0.0,5.8770143007168697e-05,0.0,0.0,Hassan Whiteside | Joel Embiid | Luka Dončić | Rudy Gobert | Mark Williams
PIE top30,positive,2,athleticism_tools + motor_competitiveness,308,0.003258638343746813,0.0035719470085413003,0.0,0.44805194805194803,0.551948051948052,0.0,0.00021063270044872342,0.0,0.0,Joel Embiid | Luka Dončić | Rudy Gobert | Mark Williams | Bam Adebayo
PIE top30,positive,2,athleticism_tools + size_frame,313,0.0030363690558048587,0.0039120255229277,0.0,0.44089456869009586,0.5591054313099042,0.0,-1.1636587493230911e-05,0.0,0.0,Hassan Whiteside | Joel Embiid | Luka Dončić | Rudy Gobert | Mark Williams
PIE top30,positive,2,athleticism_tools + production_stats,332,0.0050108757148566805,0.0049028440187447505,0.0,0.42168674698795183,0.5783132530120482,0.0,0.001962870071558591,0.0,0.0,Joel Embiid | Luka Dončić | Mark Williams | Bam Adebayo | Montrezl Harrell
PIE top30,positive,2,athleticism_tools + risk_uncertainty,18,-0.008839558552510333,-0.00481658884023405,0.0,0.6111111111111112,0.3888888888888889,0.0,-0.011887564195808423,0.0,0.0,Montrezl Harrell | Ja Morant | Ante Zizic | Obi Toppin | Klay Thompson
PIE top30,positive,2,athleticism_tools + intel_consensus,25,0.0034407733839085003,0.0023321822808637,0.0,0.32,0.68,0.0,0.0003927677406104107,0.0,0.0,Jusuf Nurkić | Donovan Mitchell | Dennis Schröder | Kyle Anderson | Jonas Valančiūnas
PIE top30,positive,2,athleticism_tools + other,14,-0.00031746458765446523,0.00161278556649865,0.0,0.42857142857142855,0.5714285714285714,0.0,-0.003365470230952555,0.0,0.0,Will Barton | Bruno Fernando | Skal Labissiere | Elfrid Payton | Shabazz Muhammad
PIE top30,positive,2,upside_tools + defense,180,0.005642291703864339,0.0036711172504044,0.0,0.45555555555555555,0.5444444444444444,0.0,0.0025942860605662494,0.0,0.0,Hassan Whiteside | Joel Embiid | Rudy Gobert | Bam Adebayo | Montrezl Harrell
PIE top30,positive,2,upside_tools + motor_competitiveness,158,0.005378088034213127,0.00388330976425695,0.0,0.44936708860759494,0.5506329113924051,0.0,0.002330082390915037,0.0,0.0,Joel Embiid | Rudy Gobert | Bam Adebayo | Montrezl Harrell | Isaiah Hartenstein
PIE top30,positive,2,upside_tools + size_frame,164,0.005383494471951897,0.004454495607168,0.0,0.4451219512195122,0.5548780487804879,0.0,0.002335488828653807,0.0,0.0,Hassan Whiteside | Joel Embiid | Rudy Gobert | Bam Adebayo | Montrezl Harrell
PIE top30,positive,2,upside_tools + production_stats,174,0.0058095307552976224,0.0049028440187447505,0.0,0.42528735632183906,0.5747126436781609,0.0,0.002761525111999533,0.0,0.0,Joel Embiid | Bam Adebayo | Montrezl Harrell | Isaiah Hartenstein | Bol Bol
PIE top30,positive,2,upside_tools + risk_uncertainty,13,0.0008713533134756772,-0.0027227711452848,0.0,0.5384615384615384,0.46153846153846156,0.0,-0.0021766523298224123,0.0,0.0,Montrezl Harrell | Ja Morant | Ante Zizic | Obi Toppin | Kyrie Irving
PIE top30,positive,2,defense + motor_competitiveness,265,0.00310140138569732,0.0029768770570696,0.0,0.45660377358490567,0.5433962264150943,0.0,5.339574239923055e-05,0.0,0.0,Joel Embiid | Luka Dončić | Rudy Gobert | Mark Williams | Bam Adebayo
PIE top30,positive,2,defense + size_frame,265,0.003158851187245189,0.0041550192691251,0.0,0.4339622641509434,0.5660377358490566,0.0,0.00011084554394709921,0.0,0.0,Hassan Whiteside | Joel Embiid | Luka Dončić | Rudy Gobert | Mark Williams
PIE top30,positive,2,defense + production_stats,280,0.005334591950626251,0.00471754549195185,0.0,0.425,0.575,0.0,0.0022865863073281614,0.0,0.0,Joel Embiid | Luka Dončić | Mark Williams | Bam Adebayo | Montrezl Harrell
PIE top30,positive,2,defense + risk_uncertainty,15,-0.009721912530958794,-0.005661748434174,0.0,0.5333333333333333,0.4666666666666667,0.0,-0.012769918174256883,0.0,0.0,Montrezl Harrell | Ja Morant | Ante Zizic | Obi Toppin | Klay Thompson
PIE top30,positive,2,defense + intel_consensus,21,0.0030628216669765142,0.0023321822808637,0.0,0.3333333333333333,0.6666666666666666,0.0,1.4816023678424634e-05,0.0,0.0,Donovan Mitchell | Dennis Schröder | Kyle Anderson | Jonas Valančiūnas | CJ McCollum
PIE top30,positive,2,motor_competitiveness + size_frame,240,0.0034287952585761007,0.0049028440187447505,0.0,0.42083333333333334,0.5791666666666667,0.0,0.00038078961527801113,0.0,0.0,Joel Embiid | Luka Dončić | Rudy Gobert | Mark Williams | Bam Adebayo
PIE top30,positive,2,motor_competitiveness + production_stats,264,0.005692624098341542,0.0051053576601809494,0.0,0.4128787878787879,0.5871212121212122,0.0,0.002644618455043452,0.0,0.0,Joel Embiid | Luka Dončić | Mark Williams | Bam Adebayo | Montrezl Harrell
PIE top30,positive,2,motor_competitiveness + risk_uncertainty,16,0.0002104243195271134,-0.00334710019578945,0.0,0.5625,0.4375,0.0,-0.0028375813237709762,0.0,0.0,Montrezl Harrell | Ja Morant | Ante Zizic | Obi Toppin | Klay Thompson
PIE top30,positive,2,motor_competitiveness + intel_consensus,20,0.0008704660068256547,0.0011426105638369499,0.0,0.4,0.6,0.0,-0.0021775396364724347,0.0,0.0,Jusuf Nurkić | Donovan Mitchell | Dennis Schröder | Jonas Valančiūnas | CJ McCollum
PIE top30,positive,2,motor_competitiveness + other,13,0.0026865286165437987,0.0020293868391951,0.0,0.38461538461538464,0.6153846153846154,0.0,-0.00036147702675429086,0.0,0.0,Will Barton | Bruno Fernando | Skal Labissiere | Elfrid Payton | Shabazz Muhammad
PIE top30,positive,2,size_frame + production_stats,258,0.005282900784841853,0.00571673522864245,0.0,0.40310077519379844,0.5968992248062015,0.0,0.0022348951415437635,0.0,0.0,Joel Embiid | Luka Dončić | Mark Williams | Bam Adebayo | Montrezl Harrell
PIE top30,positive,2,size_frame + risk_uncertainty,16,-0.009941325776884844,-0.0061254570116996004,0.0,0.625,0.375,0.0,-0.012989331420182933,0.0,0.0,Montrezl Harrell | Ja Morant | Ante Zizic | Obi Toppin | Klay Thompson
PIE top30,positive,2,size_frame + intel_consensus,23,0.002468437224040733,0.0021631896579724,0.0,0.34782608695652173,0.6521739130434783,0.0,-0.0005795684192573566,0.0,0.0,Jusuf Nurkić | Donovan Mitchell | Dennis Schröder | Kyle Anderson | Jonas Valančiūnas
PIE top30,positive,2,size_frame + other,14,-0.00031746458765446523,0.00161278556649865,0.0,0.42857142857142855,0.5714285714285714,0.0,-0.003365470230952555,0.0,0.0,Will Barton | Bruno Fernando | Skal Labissiere | Elfrid Payton | Shabazz Muhammad
PIE top30,positive,2,production_stats + risk_uncertainty,17,-0.008971934609174165,-0.0039714292462941,0.0,0.5882352941176471,0.4117647058823529,0.0,-0.012019940252472255,0.0,0.0,Montrezl Harrell | Ja Morant | Ante Zizic | Obi Toppin | Klay Thompson
PIE top30,positive,2,production_stats + intel_consensus,22,0.0025469892390793864,0.00224768596941805,0.0,0.3181818181818182,0.6818181818181818,0.0,-0.0005010164042187032,0.0,0.0,Donovan Mitchell | Dennis Schröder | Kyle Anderson | Jonas Valančiūnas | CJ McCollum
PIE top30,positive,2,production_stats + other,14,-0.00031746458765446523,0.00161278556649865,0.0,0.42857142857142855,0.5714285714285714,0.0,-0.003365470230952555,0.0,0.0,Will Barton | Bruno Fernando | Skal Labissiere | Elfrid Payton | Shabazz Muhammad
